"Address","Content","Status Code","Status","Crawl Depth","Inlinks"
"https://drupal.org/","text/html","403","Forbidden","4","0"
"http://www.w3.org/TR/html4/sgml/entities.html","text/html; charset=utf-8","200","OK","4","0"
"http://www.w3.org/TR/html/","text/html; charset=iso-8859-1","307","Temporary Redirect","4","0"
"https://www.tesla.com/","text/html; charset=UTF-8","200","OK","4","0"
"https://emberjs.com/","text/html; charset=UTF-8","200","OK","4","0"
"http://www.cameronandwilding.com/","text/html; charset=iso-8859-1","301","Moved Permanently","3","0"
"https://public.websteronline.com/personal/online-banking","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"https://backbonejs.org/","text/html; charset=utf-8","200","OK","4","0"
"https://www.acquia.com/?cid=701a0000002AeE9AAK&ct=Website&ls=drupalcom&lls=WS_WW_Organic_Direct","text/html; charset=UTF-8","200","OK","4","0"
"https://www.ucsf.edu/","text/html; charset=UTF-8","200","OK","4","0"
"https://www.lls.org/","text/html; charset=utf-8","200","OK","4","0"
"http://www.colensobbdo.co.nz/","text/html; charset=iso-8859-1","302","Found","4","0"
"http://www.sparksinteractive.co.nz/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"https://www.oxfam.org/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"https://www.drupal.org/project/youtube_block","text/html","403","Forbidden","4","0"
"http://www.mda.org/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"https://www.csulb.edu/","text/html; charset=utf-8","200","OK","4","0"
"http://www.viapath.co.uk/","text/html; charset=utf-8","200","OK","4","0"
"https://www.drupal.org/project/honeypot","text/html","403","Forbidden","4","0"
"https://www.drupal.org/project/paragraphs","text/html","403","Forbidden","4","0"
"https://www.box.com/","text/html; charset=UTF-8","200","OK","4","0"
"http://www.genentech-access.com/hcp","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.function1.com/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://www.rush.edu/health-wellness/video-library ","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://oregonstate.edu/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"https://get.slaask.com/","text/html; charset=UTF-8","200","OK","4","0"
"http://www.mfa.org/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.inmotionhosting.com/","text/html","301","Moved Permanently","4","0"
"https://www.schusterman.org/","text/html; charset=utf-8","200","OK","4","0"
"https://company.wizards.com/","text/html; charset=UTF-8","200","OK","4","0"
"http://voya.com/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"https://www.savant.com/","text/html; charset=utf-8","200","OK","4","0"
"https://www.youtube.com/embed/3S3g_aomYqA?rel=0","text/html; charset=utf-8","200","OK","4","0"
"http://www.konradgroup.com/","text/html","301","Moved Permanently","4","0"
"http://online.uchicago.edu/","text/html; charset=utf-8","302","Found","4","0"
"https://community.workday.com/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://www.sevillafc.es/en/","text/html","301","Moved Permanently","4","0"
"https://www.ladrupalera.com/en","text/html; charset=UTF-8","200","OK","4","0"
"https://www.drupal.org/project/addtoany","text/html","403","Forbidden","4","0"
"https://www.drupal.org/project/lightning","text/html","403","Forbidden","4","0"
"https://procomun.educalab.es/","text/html","301","Moved Permanently","4","0"
"http://www.youthonrecord.org/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"https://www.elevatedthird.com/clients/education","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"https://www.gov.bm/","text/html; charset=utf-8","200","OK","4","0"
"https://giving.cu.edu/","text/html; charset=utf-8","200","OK","4","0"
"https://www.acquia.com/products-services/acquia-cloud","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://www.function1.com/drupal","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"https://www.acquia.com/products-services/acquia-platform?cid=701a0000002AeE9AAK&ct=Website&ls=drupalcom&lls=WS_WW_Organic_Direct","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://palantir.net/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"https://www.drupal.org/project/instagram_block","text/html","403","Forbidden","4","0"
"https://www.acquia.com/?cid=701a0000002AeE9AAK&amp;ct=Website&amp;ls=drupalcom&amp;lls=WS_WW_Organic_Direct","text/html; charset=UTF-8","200","OK","4","0"
"https://en.wikipedia.org/wiki/Section_508_Amendment_to_the_Rehabilitation_Act_of_1973","text/html; charset=UTF-8","200","OK","4","0"
"https://www.drupal.org/node/2664574","text/html","403","Forbidden","4","0"
"https://www.higgidy.co.uk/","text/html; charset=UTF-8","200","OK","4","0"
"https://playbook.cio.gov/","text/html; charset=utf-8","200","OK","4","0"
"http://www.audubon.org/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"https://www.drupal.org/node/2346705","text/html","403","Forbidden","4","0"
"https://www.myplanet.com/","text/html","200","OK","4","0"
"https://www.palantir.net/","text/html; charset=UTF-8","200","OK","4","0"
"https://www.acquia.com/drupal/decoupled-drupal","text/html; charset=UTF-8","200","OK","4","0"
"http://www.presto.com.au/","text/html; charset=UTF-8","302","Found","4","0"
"http://vervecommunications.com.au/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://www.palantir.net/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://r.umn.edu/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"https://www.elevatedthird.com/","text/html; charset=UTF-8","200","OK","4","0"
"http://cla.umn.edu/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"https://www.elevatedthird.com/services/drupal-development","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://carlsonschool.umn.edu/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
