"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","Meta Keyword 2","Meta Keywords 2 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?detachclass=1143","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.1","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/reclass/index.php?detachclass=1143"
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?detachclass=1022","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.104","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/reclass/index.php?detachclass=1022"
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?detachclass=1142","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.106","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/reclass/index.php?detachclass=1142"
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?detachclass=1150","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.103","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/reclass/index.php?detachclass=1150"
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?detachclass=1151","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.105","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/reclass/index.php?detachclass=1151"
"https://www.rcmp-grc.gc.ca/en/gazette/vol-78-no-1","text/html; charset=utf-8","200","OK","Indexable","","Vol. 78, No. 1 | Royal Canadian Mounted Police","46","418","","0","0","","0","","0","Vol. 78, No. 1","14","","0","Language selection","18","Search and menus","16","","","","","","","","","25319","763","18.856216","3","1","5","2","0.1","38","34","","","c7ccdea2f997b2313d84f3e76aa1e41c","15.235","","","","https://www.rcmp-grc.gc.ca/en/gazette/vol-78-no-1"
"https://www.rcmp-grc.gc.ca/fr/liste-des-reglements","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.037","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/liste-des-reglements"
"https://www.rcmp-grc.gc.ca/en/gazette/fentanyl?fent=","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","2","2","0.1","0","0","","","","0.044","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/fentanyl?fent="
"https://www.rcmp-grc.gc.ca/en/rcmp-regulatory-improvement-priorities-and-metrics","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","2","1","0.05","0","0","","","","0.038","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/rcmp-regulatory-improvement-priorities-and-metrics"
"https://www.rcmp-grc.gc.ca/fr/politique-sur-linterpretation-de-la-reglementation","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.041","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/politique-sur-linterpretation-de-la-reglementation"
"https://www.rcmp-grc.gc.ca/fr/marijuana-demystifiee","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.034","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/marijuana-demystifiee"
"https://www.rcmp-grc.gc.ca/en/frequently-asked-questions","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","2","1","0.05","0","0","","","","0.049","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/frequently-asked-questions"
"https://www.rcmp-grc.gc.ca/actreg-loireg/actreg-loireg-eng.htm","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.109","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/actreg-loireg/actreg-loireg-eng.htm"
"https://www.rcmp-grc.gc.ca/en/annual-report-parliament-2018-2019-the-access-information-act-and-the-privacy-act","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.051","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/annual-report-parliament-2018-2019-the-access-information-act-and-the-privacy-act"
"https://www.rcmp-grc.gc.ca/fr/normes-de-service-pour-les-autorisations-reglementaires-demande-elevee","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.042","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/normes-de-service-pour-les-autorisations-reglementaires-demande-elevee"
"https://www.rcmp-grc.gc.ca/fr/rapport-annuel-produit-par-le-comite-consultatif-sur-le-programme-de-protection-des-temoins","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.108","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/rapport-annuel-produit-par-le-comite-consultatif-sur-le-programme-de-protection-des-temoins"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/mise-a-jour-grc-identifie-des-restes-humains","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.042","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/mise-a-jour-grc-identifie-des-restes-humains"
"https://www.rcmp-grc.gc.ca/fr/liste-des-lois","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.118","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/liste-des-lois"
"https://www.rcmp-grc.gc.ca/en/gazette/cracking-corruption","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.037","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/cracking-corruption"
"https://www.rcmp-grc.gc.ca/en/gazette/a-citizens-tool","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.055","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/a-citizens-tool"
"https://www.rcmp-grc.gc.ca/fr/recrutement-et-formation-des-cadets","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.131","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/recrutement-et-formation-des-cadets"
"https://www.rcmp-grc.gc.ca/fr/crime-organise-et-marche-illegal-ou-illicite-du-cannabis","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.125","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/crime-organise-et-marche-illegal-ou-illicite-du-cannabis"
"https://www.rcmp-grc.gc.ca/en/gazette/theres-an-app","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.087","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/theres-an-app"
"https://www.rcmp-grc.gc.ca/en/gazette/bullets-the-snow","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.085","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/bullets-the-snow"
"https://www.rcmp-grc.gc.ca/en/gazette/how-can-the-public-play-a-greater-role-supporting-operations","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.092","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/how-can-the-public-play-a-greater-role-supporting-operations"
"https://www.rcmp-grc.gc.ca/en/gazette/keeping-the-lines-communication-open","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.114","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/keeping-the-lines-communication-open"
"https://www.rcmp-grc.gc.ca/en/gazette/vol-80-no-1","text/html; charset=utf-8","200","OK","Indexable","","Vol. 80, No. 1 | Royal Canadian Mounted Police","46","418","","0","0","","0","","0","Vol. 80, No. 1","14","","0","Language selection","18","Search and menus","16","","","","","","","","","28923","973","20.873384","3","1","5","2","0.1","42","38","","","2b923b27921b9fee2d896bfb1da0d8ed","16.053","","","","https://www.rcmp-grc.gc.ca/en/gazette/vol-80-no-1"
"https://www.rcmp-grc.gc.ca/en/gazette/live-tweeting-a-terrorist-attack","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.03","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/live-tweeting-a-terrorist-attack"
"https://www.rcmp-grc.gc.ca/en/gazette/wanted-posters-go-digital","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.037","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/wanted-posters-go-digital"
"https://www.rcmp-grc.gc.ca/en/gazette/wellness-the-workplace","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.026","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/wellness-the-workplace"
"https://www.rcmp-grc.gc.ca/en/gazette/next-level-neighbourhood-watch","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.134","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/next-level-neighbourhood-watch"
"https://www.rcmp-grc.gc.ca/en/gazette/operation-puts-spotlight-human-trafficking","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.151","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/operation-puts-spotlight-human-trafficking"
"https://www.rcmp-grc.gc.ca/en/gazette/businesses-battle-terrorism","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.157","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/businesses-battle-terrorism"
"https://www.rcmp-grc.gc.ca/en/gazette/turning-texts-action","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.037","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/turning-texts-action"
"https://www.rcmp-grc.gc.ca/en/gazette/taking-matters-own-hands","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.034","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/taking-matters-own-hands"
"https://www.rcmp-grc.gc.ca/en/gazette/child-abduction","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.031","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/child-abduction"
"https://www.rcmp-grc.gc.ca/en/nb/2018-2019-client-and-partner-survey-results","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.048","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/nb/2018-2019-client-and-partner-survey-results"
"https://www.rcmp-grc.gc.ca/fr/nb/publications","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.04","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nb/publications"
"https://www.rcmp-grc.gc.ca/en/gazette/latest-research-law-enforcement-6","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.162","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/latest-research-law-enforcement-6"
"https://www.rcmp-grc.gc.ca/en/gazette/dismantle-or-disrupt","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.17","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/dismantle-or-disrupt"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/deces-dun-membre-grc","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.041","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/deces-dun-membre-grc"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/comment-grc-fait-face-a-covid-19-au-nouveau-brunswick","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.044","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/comment-grc-fait-face-a-covid-19-au-nouveau-brunswick"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/declaration-commissaire-adjointe-jane-maclatchy-commandante-grc-au-manitoba","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.044","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/declaration-commissaire-adjointe-jane-maclatchy-commandante-grc-au-manitoba"
"https://www.rcmp-grc.gc.ca/en/nb/2017-annual-report","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.1","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/nb/2017-annual-report"
"https://www.rcmp-grc.gc.ca/fr/conduite-facultes-affaiblies-drogue","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.116","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/conduite-facultes-affaiblies-drogue"
"https://www.rcmp-grc.gc.ca/fr/gazette/vol-78-no-1","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.176","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/gazette/vol-78-no-1"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/preoccupations-matiere-sante-et-securite-relevees-au-centre-formation-grc-a","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.046","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/preoccupations-matiere-sante-et-securite-relevees-au-centre-formation-grc-a"
"https://www.rcmp-grc.gc.ca/en/gazette/do-know-killed","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.165","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/gazette/do-know-killed"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/reprise-formation-a-lecole-grc","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.042","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/reprise-formation-a-lecole-grc"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/gouvernement-saskatchewanla-grc-saskatchewan-expansion-du-saskatchewan-crime-watch","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.048","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/gouvernement-saskatchewanla-grc-saskatchewan-expansion-du-saskatchewan-crime-watch"
"https://www.rcmp-grc.gc.ca/fr/apercu-du-processus-disciplinaire","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.11","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/apercu-du-processus-disciplinaire"
"https://www.rcmp-grc.gc.ca/en/nb/2018-annual-report","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.125","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/nb/2018-annual-report"
"https://www.rcmp-grc.gc.ca/fr/chiens-police-et-cannabis","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.154","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/chiens-police-et-cannabis"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/discours-surint-darren-campbell-28-avril","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.037","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/discours-surint-darren-campbell-28-avril"
"https://www.rcmp-grc.gc.ca/fr/nb/au-sujet-de-la-grc-au-nouveau-brunswick","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.125","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nb/au-sujet-de-la-grc-au-nouveau-brunswick"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/message-grc-nouvelle-ecosse-concernant-notre-reponse-a-pandemie-covid-19","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.038","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/message-grc-nouvelle-ecosse-concernant-notre-reponse-a-pandemie-covid-19"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/nouveau-systeme-dalertes-du-reseau-surveillance-du-crime-saskatchewan","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.036","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/nouveau-systeme-dalertes-du-reseau-surveillance-du-crime-saskatchewan"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/nomination-des-membres-du-conseil-consultatif-gestion-interimaire","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.109","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/nomination-des-membres-du-conseil-consultatif-gestion-interimaire"
"https://www.rcmp-grc.gc.ca/en/news?prt%5B0%5D=1149&prt%5B1%5D=1158&prt%5B2%5D=1151&prt%5B3%5D=1152&prt%5B4%5D=1154&prt%5B5%5D=1156&prt%5B6%5D=1153&prt%5B7%5D=1155&prt%5B8%5D=1157&prt%5B9%5D=1159&prt%5B10%5D=1160&prt%5B11%5D=1161&tpe%5B0%5D=33&tpe%5B1%5D=34&nat=All","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.039","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/news?prt%5B0%5D=1149&prt%5B1%5D=1158&prt%5B2%5D=1151&prt%5B3%5D=1152&prt%5B4%5D=1154&prt%5B5%5D=1156&prt%5B6%5D=1153&prt%5B7%5D=1155&prt%5B8%5D=1157&prt%5B9%5D=1159&prt%5B10%5D=1160&prt%5B11%5D=1161&tpe%5B0%5D=33&tpe%5B1%5D=34&nat=All"
"https://www.rcmp-grc.gc.ca/en/nb/quick-facts-the-rcmp-nb","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.144","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/en/nb/quick-facts-the-rcmp-nb"
